timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
80,0.8,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.04696655,0.0476532,-1.079163,26.13542,12.54385,-24.22513,281.6154,293.9754,25,-0.05605635,0.01193283,-0.06078878,0.3893486,-0.01360683,-0.07751843,-0.003204877,0.0272866,0.0107593,0.05509997,-0.009630755,-0.02372522
81,0.81,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.08164978,0.05627441,-1.071686,26.13542,12.6854,-23.74771,281.5943,293.9543,25,-0.05887344,0.0267384,-0.04866128,0.389334,-0.01310721,-0.07795525,-0.05828356,0.03329061,-0.0008217143,0.007344987,-0.06559299,0.02507563
82,0.82,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.1024628,0.001922607,-1.012985,26.13542,12.6854,-23.74771,281.5943,293.9543,25,-0.0586966,0.01931085,-0.05350664,0.3894085,-0.01264107,-0.0786299,-0.06110065,0.04809612,0.01130559,-0.06904811,-0.02227449,-0.07485518
83,0.83,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.03691101,0.02191162,-0.9177399,25.74621,12.93312,-23.91824,281.5825,293.9425,25,-0.07405905,-0.005805159,-0.06200878,0.3894085,-0.01264107,-0.0786299,-0.06110065,0.04809612,0.01130559,-0.06904811,-0.02227449,-0.07485518
84,0.84,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.01889038,0.04942322,-0.9988708,25.74621,12.93312,-23.91824,281.5825,293.9425,25,-0.00210443,0.00462165,-0.05903482,0.3895062,-0.01189431,-0.08000781,-0.07628625,0.01555246,-0.002042164,-0.02505503,-0.05801085,0.07899071
85,0.85,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.03846741,0.118927,-1.086395,25.74621,12.93312,-23.91824,281.5825,293.9425,25,-0.00210443,0.00462165,-0.05903482,0.3895062,-0.01189431,-0.08000781,-0.07628625,0.01555246,-0.002042164,-0.02505503,-0.05801085,0.07899071
86,0.86,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.03846741,0.118927,-1.086395,25.74621,12.93312,-23.91824,281.5825,293.9425,25,-0.00210443,0.00462165,-0.05903482,0.3895062,-0.01189431,-0.08000781,-0.07628625,0.01555246,-0.002042164,-0.02505503,-0.05801085,0.07899071
87,0.87,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.01194763,-0.01507568,-0.9698792,25.64006,12.89773,-23.6113,281.5491,293.9091,25,-0.02494556,-0.01692918,-0.05780391,0.3895523,-0.01177046,-0.08158664,-0.07003979,0.005859749,0.005470757,0.03017891,0.07322796,-0.02198059
88,0.88,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.0136261,0.04499817,-0.9902954,25.64006,12.89773,-23.6113,281.5491,293.9091,25,-0.002483398,-0.03984595,-0.05863269,0.3896022,-0.01167522,-0.08203502,-0.02717275,0.004428275,0.002162246,0.01302425,-0.006442553,-0.00193555
89,0.89,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.04585266,0.115036,-1.085358,25.10932,12.79156,-23.57721,281.5403,293.9003,25,-0.0268918,-0.04657709,-0.0489497,0.3896014,-0.01181643,-0.08212682,-0.00471058,-0.01848854,0.00133334,0.02372396,-0.09711021,0.02668076
90,0.9,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.04585266,0.115036,-1.085358,25.10932,12.79156,-23.57721,281.5403,293.9003,25,-0.0268918,-0.04657709,-0.0489497,0.3896014,-0.01181643,-0.08212682,-0.00471058,-0.01848854,0.00133334,0.02372396,-0.09711021,0.02668076
91,0.91,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.0007629395,0.1193237,-1.064789,24.57858,12.96851,-23.54312,281.5399,293.8999,25,-0.0453254,-0.04209099,-0.04914731,0.3896014,-0.01181643,-0.08212682,-0.00471058,-0.01848854,0.00133334,0.02372396,-0.09711021,0.02668076
92,0.92,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.02697754,0.04632568,-0.9991455,24.57858,12.96851,-23.54312,281.5399,293.8999,25,-0.01113042,-0.03634283,-0.05628085,0.3897969,-0.01233672,-0.08289251,-0.04755257,-0.02073367,0.01081846,0.05814672,0.03223839,-0.08886712
93,0.93,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.04081726,0.04167175,-1.015762,24.57858,12.96851,-23.54312,281.5399,293.8999,25,-0.01113042,-0.03634283,-0.05628085,0.3897969,-0.01233672,-0.08289251,-0.04755257,-0.02073367,0.01081846,0.05814672,0.03223839,-0.08886712
94,0.94,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.03012085,0.111145,-1.042877,24.7555,12.79156,-23.168,281.5344,293.8943,25,-0.002824282,-0.02377777,-0.05386749,0.3898362,-0.01262891,-0.08334835,-0.0475792,-0.01461518,-0.001524285,-0.02823252,-0.04158013,-0.01931326
95,0.95,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.01264954,0.07980347,-1.04155,24.7555,12.65001,-23.23621,281.5251,293.8851,25,0.02692696,-0.04404522,-0.05465845,0.3898635,-0.01267909,-0.08364782,-0.005051438,-0.00242061,0.00609782,-0.01748643,0.02759471,-0.04645373
96,0.96,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.004180908,0.09332275,-0.9283905,24.7555,12.65001,-23.23621,281.5251,293.8851,25,0.04053118,-0.05234949,-0.05323846,0.389916,-0.01288217,-0.08345448,0.0246998,-0.02268811,0.005306732,0.0001874449,-0.003554175,-0.04511267
97,0.97,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.006942749,0.1164398,-0.9321136,24.64935,12.11919,-23.20212,281.5057,293.8657,25,0.03905073,-0.03880146,-0.05337454,0.3900004,-0.01317789,-0.08306118,0.03830403,-0.03099242,0.006726597,0.01731298,0.01035705,0.06807537
98,0.98,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,0.0003356934,0.1085815,-1.082474,24.64935,12.11919,-23.20212,281.5057,293.8657,25,-0.0004386226,-0.0224619,-0.04894464,0.3900603,-0.0134127,-0.08254933,0.03682359,-0.01744444,0.006590383,0.02030937,0.03398422,0.06439145
99,0.9899999,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.02210999,0.07478333,-1.05307,25.03856,11.94225,-23.09985,281.4799,293.8398,25,0.04703036,-0.01139726,-0.04495602,0.3900603,-0.0134127,-0.08254933,0.03682359,-0.01744444,0.006590383,0.02030937,0.03398422,0.06439145
100,1,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.04060364,0.08309937,-0.9826355,25.03856,11.94225,-23.09985,281.4799,293.8398,25,0.01034745,-0.007415839,-0.05759059,0.3903777,-0.01283957,-0.08291181,0.04479905,0.009962947,0.01500893,0.01313081,0.02576469,-0.08599111
101,1.01,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.04060364,0.08309937,-0.9826355,25.03856,11.94225,-23.09985,281.4799,293.8398,25,0.01034745,-0.007415839,-0.05759059,0.3903777,-0.01283957,-0.08291181,0.04479905,0.009962947,0.01500893,0.01313081,0.02576469,-0.08599111
102,1.02,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.04060364,0.08309937,-0.9826355,25.03856,11.94225,-23.09985,281.4799,293.8398,25,0.01034745,-0.007415839,-0.05759059,0.3903777,-0.01283957,-0.08291181,0.04479905,0.009962947,0.01500893,0.01313081,0.02576469,-0.08599111
103,1.03,40.6833,-75.28828,108.6083,21.53,271.1804,6,10,1422118166,-0.07093811,0.06495667,-0.9736176,25.07394,11.7653,-23.20212,281.4504,293.8104,25,0.01909726,-0.01586179,-0.06112514,0.3904757,-0.01225398,-0.0824247,0.03928684,0.0468258,0.003568003,-0.02839157,0.0007679596,0.01389468
104,1.04,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.0534668,0.0740509,-1.076111,24.7555,11.37603,-23.09979,281.416,293.7759,25,0.02995843,-0.01184521,-0.05124028,0.3903567,-0.01439556,-0.07937846,0.03029436,0.0058379,0.003863844,-0.05816003,-0.06081673,-0.09056289
105,1.05,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.0534668,0.0740509,-1.076111,24.82626,11.80068,-22.96338,281.3906,293.7506,25,0.02995843,-0.01184521,-0.05124028,0.3903567,-0.01439556,-0.07937846,0.03029436,0.0058379,0.003863844,-0.05816003,-0.06081673,-0.09056289
106,1.06,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.01899719,0.05130005,-0.9612885,24.82626,11.80068,-22.96338,281.3906,293.7506,25,0.02094922,0.01262099,-0.05399719,0.3903479,-0.01433553,-0.07914247,0.01688135,0.005485518,-0.001161672,-0.05664794,-0.01410321,0.02314989
107,1.07,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.005142212,0.0696106,-1.020493,24.82626,11.80068,-22.96338,281.3906,293.7506,25,0.02508431,-0.009534117,-0.05990328,0.3905286,-0.01393075,-0.07864674,0.01873332,0.0339682,0.00596602,-0.06680124,-0.03899965,-0.04402031
108,1.08,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.03813171,0.0566864,-1.100998,25.18009,11.94225,-22.89517,281.367,293.727,25,0.01693504,0.02982261,-0.05173084,0.3905337,-0.01398055,-0.07732096,0.02287431,0.01181169,5.963241E-005,-0.00505887,-0.02594389,0.03562634
109,1.09,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.03813171,0.0566864,-1.100998,25.18009,11.94225,-22.89517,281.367,293.727,25,0.01693504,0.02982261,-0.05173084,0.3905337,-0.01398055,-0.07732096,0.02287431,0.01181169,5.963241E-005,-0.00505887,-0.02594389,0.03562634
110,1.1,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.03813171,0.0566864,-1.100998,25.18009,11.94225,-22.89517,281.367,293.727,25,0.01693504,0.02982261,-0.05173084,0.3905337,-0.01398055,-0.07732096,0.02287431,0.01181169,5.963241E-005,-0.00505887,-0.02594389,0.03562634
111,1.11,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.001235962,0.02415466,-0.993454,25.1447,11.83608,-22.92926,281.342,293.702,25,0.003900732,0.01093867,-0.06027,0.390767,-0.01313287,-0.07726011,-0.04569728,0.01506915,0.0006752993,0.03891119,0.02369259,-0.09788717
112,1.12,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.07365417,-0.01799011,-0.9702454,25.78159,11.41142,-22.99747,281.3041,293.6641,25,0.0103043,-0.003728692,-0.0613105,0.390767,-0.01313287,-0.07726011,-0.04569728,0.01506915,0.0006752993,0.03891119,0.02369259,-0.09788717
113,1.13,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.1025238,0.03507996,-0.9992981,26.02927,11.37604,-24.25922,281.2613,293.6212,25,-0.01943415,0.01775183,-0.06544505,0.3908168,-0.01188445,-0.07854789,0.008087395,0.01762055,-0.00134787,0.01061157,-0.05431248,0.003392319
114,1.14,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.07771301,0.1051025,-1.120926,26.02927,11.37604,-24.25922,281.2613,293.6212,25,-0.01943415,0.01775183,-0.06544505,0.3908168,-0.01188445,-0.07854789,0.008087395,0.01762055,-0.00134787,0.01061157,-0.05431248,0.003392319
115,1.15,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.05429077,0.0528717,-1.055069,26.02927,11.37604,-24.25922,281.2613,293.6212,25,-0.06112381,0.01924001,-0.05598391,0.3907568,-0.01144247,-0.07865629,-0.02165105,0.03910101,-0.005482619,-0.09111696,-0.04349526,-0.002455169
116,1.16,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.006668091,0.02085876,-0.9586029,26.1708,10.66827,-24.66846,281.2027,293.5627,25,-0.06112381,0.01924001,-0.05598391,0.3907568,-0.01144247,-0.07865629,-0.02165105,0.03910101,-0.005482619,-0.09111696,-0.04349526,-0.002455169
117,1.17,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.006668091,0.02085876,-0.9586029,26.1708,10.66827,-24.66846,281.2027,293.5627,25,-0.06112381,0.01924001,-0.05598391,0.3907422,-0.01101873,-0.07884465,-0.02051148,0.04162111,-0.0005814705,-0.06672874,0.02633955,-0.124093
118,1.18,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.006668091,0.02085876,-0.9586029,26.1708,10.66827,-24.66846,281.2027,293.5627,25,-0.06112381,0.01924001,-0.05598391,0.3907422,-0.01101873,-0.07884465,-0.02051148,0.04162111,-0.0005814705,-0.06672874,0.02633955,-0.124093
119,1.19,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.006668091,0.02085876,-0.9586029,26.1708,10.66827,-24.66846,281.2027,293.5627,25,-0.06112381,0.01924001,-0.05598391,0.3907422,-0.01101873,-0.07884465,-0.02051148,0.04162111,-0.0005814705,-0.06672874,0.02633955,-0.124093
120,1.2,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.08279419,0.04608154,-0.8730469,26.27694,10.13744,-25.17993,281.1322,293.4922,25,-0.002570217,-0.01782427,-0.1042939,0.3899305,-0.01171093,-0.07956974,0.0003691349,0.002262896,-0.07622224,0.001572287,-0.001131922,0.06480658
121,1.21,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.08279419,0.04608154,-0.8730469,26.13541,9.642006,-25.93021,281.0511,293.4111,25,-0.002570217,-0.01782427,-0.1042939,0.3899305,-0.01171093,-0.07956974,0.0003691349,0.002262896,-0.07622224,0.001572287,-0.001131922,0.06480658
122,1.22,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.06968689,0.05497742,-0.8959656,25.99389,9.712784,-26.13483,280.9726,293.3326,25,0.002186189,-0.02006612,-0.07966021,0.3894425,-0.01175096,-0.07958189,-0.004780349,0.003515335,-0.04433287,-0.07108069,-0.03341637,0.1237193
123,1.23,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.05697632,0.02703857,-1.021042,25.99389,9.712784,-26.13483,280.9726,293.3326,25,-0.02006985,-0.02168239,-0.04297543,0.3890671,-0.01172189,-0.0796172,-2.39382E-005,0.001273439,-0.0196993,-0.0580024,-0.0245557,0.1007982
124,1.24,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.06802368,0.08108521,-1.010681,25.85236,9.85434,-25.862,280.9002,293.2602,25,-0.02466859,-0.03906272,-0.03794152,0.3890375,-0.01351284,-0.07760273,-0.02226755,-0.0003530848,0.01698457,-0.04350455,-0.05048629,-0.02414247
125,1.25,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.06802368,0.08108521,-1.010681,25.85236,9.85434,-25.862,280.9002,293.2602,25,-0.05334498,-0.07069228,-0.04895476,0.3890375,-0.01351284,-0.07760273,-0.02226755,-0.0003530848,0.01698457,-0.04350455,-0.05048629,-0.02414247
126,1.26,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.06802368,0.08108521,-1.010681,25.85236,9.85434,-25.862,280.9002,293.2602,25,-0.05334498,-0.07069228,-0.04895476,0.3890375,-0.01351284,-0.07760273,-0.02226755,-0.0003530848,0.01698457,-0.04350455,-0.05048629,-0.02414247
127,1.27,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.06802368,0.08108521,-1.010681,25.85236,9.85434,-25.862,280.9002,293.2602,25,-0.05334498,-0.07069228,-0.04895476,0.3890375,-0.01351284,-0.07760273,-0.02226755,-0.0003530848,0.01698457,-0.04350455,-0.05048629,-0.02414247
128,1.28,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.05133057,0.1018982,-1.012955,25.21547,10.13744,-26.47583,280.7728,293.1328,25,-0.07317062,-0.05637193,-0.05171113,0.3897362,-0.0128462,-0.07725058,-0.04585714,-0.04172518,0.006103277,0.04871147,-0.03930146,0.06564572
129,1.29,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.01670837,0.02978516,-1.036469,25.21547,10.13744,-26.47583,280.7728,293.1328,25,-0.06440482,-0.06848904,-0.04784023,0.3898295,-0.01319701,-0.07801566,-0.07535963,-0.03503057,0.00824859,-0.02807276,-0.03409804,-0.02473494
130,1.3,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.03210449,-0.02336121,-0.9418793,25.14471,10.70364,-26.47583,280.725,293.085,25,-0.09879795,-0.06191477,-0.04573527,0.3899302,-0.01362702,-0.07876615,-0.06659383,-0.04714773,0.01211936,-0.03774621,0.02321346,-0.01614772
131,1.31,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.06784058,0.01066589,-0.9019775,25.14471,10.70364,-26.47583,280.725,293.085,25,-0.05808594,-0.07822423,-0.05015505,0.3902454,-0.012234,-0.07571153,-0.1009633,-0.04056248,0.01422414,0.04430314,-0.09900042,0.05518136
132,1.32,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.03675842,0.03134155,-1.04361,24.9678,10.80981,-26.64633,280.6814,293.0414,25,-0.06598061,-0.04756139,-0.0541876,0.3902454,-0.012234,-0.07571153,-0.1009633,-0.04056248,0.01422414,0.04430314,-0.09900042,0.05518136
133,1.33,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.03675842,0.03134155,-1.04361,24.9678,10.80981,-26.64633,280.6814,293.0414,25,-0.06598061,-0.04756139,-0.0541876,0.3902454,-0.012234,-0.07571153,-0.1009633,-0.04056248,0.01422414,0.04430314,-0.09900042,0.05518136
134,1.34,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.03675842,0.03134155,-1.04361,24.9678,10.80981,-26.64633,280.6814,293.0414,25,-0.06598061,-0.04756139,-0.0541876,0.3902454,-0.012234,-0.07571153,-0.1009633,-0.04056248,0.01422414,0.04430314,-0.09900042,0.05518136
135,1.35,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.1264954,0.0642395,-0.9743652,24.7555,10.80981,-26.85092,280.6411,293.0011,25,-0.05991979,0.01317812,-0.03748878,0.3904077,-0.01324713,-0.07907904,-0.08814629,-0.0008008673,-0.002002219,-0.1092312,0.03272821,0.03627716
136,1.36,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.09425354,-0.009887695,-0.8519592,24.72012,11.1283,-26.68042,280.6077,292.9677,25,-0.05991979,0.01317812,-0.03748878,0.3904077,-0.01324713,-0.07907904,-0.08814629,-0.0008008673,-0.002002219,-0.1092312,0.03272821,0.03627716
137,1.37,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.001235962,-0.002822876,-0.966217,24.72012,11.1283,-26.68042,280.6077,292.9677,25,0.04033837,-0.04125077,-0.05579855,0.3904915,-0.01307509,-0.08005245,-0.06208513,0.0345302,0.02247004,-0.1134625,-0.01572747,0.02234708
138,1.38,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.01509094,0.1652832,-0.9503021,24.61397,11.58835,-26.37347,280.5829,292.9429,25,0.03647253,0.0339806,-0.05774586,0.3906188,-0.01294602,-0.07965413,0.03817303,-0.01989873,0.004160144,-0.08134893,-0.08945762,0.1447865
139,1.39,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.06825256,0.1593781,-1.095856,24.61397,11.58835,-26.37347,280.5829,292.9429,25,-0.09646981,-0.0556827,-0.04577228,0.3906422,-0.01266878,-0.07967416,0.03430719,0.05533259,0.002212708,0.01386422,-0.08241277,0.03053066
140,1.4,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.03187561,-0.1080322,-0.8312225,24.79088,12.11917,-26.203,280.5684,292.9284,25,0.005034972,0.01468254,-0.0578372,0.3907354,-0.01288332,-0.08007708,-0.09863514,-0.03433076,0.01418615,0.02793262,0.08529168,0.0464107
141,1.41,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.03187561,-0.1080322,-0.8312225,24.79088,12.11917,-26.203,280.5684,292.9284,25,0.005034972,0.01468254,-0.0578372,0.3907354,-0.01288332,-0.08007708,-0.09863514,-0.03433076,0.01418615,0.02793262,0.08529168,0.0464107
142,1.42,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.03187561,-0.1080322,-0.8312225,24.79088,12.11917,-26.203,280.5684,292.9284,25,0.005034972,0.01468254,-0.0578372,0.3907354,-0.01288332,-0.08007708,-0.09863514,-0.03433076,0.01418615,0.02793262,0.08529168,0.0464107
143,1.43,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.04933167,0.1614227,-1.034851,24.9678,12.64999,-26.44168,280.5635,292.9235,25,0.009175389,-0.008696286,-0.06127481,0.3907709,-0.01267316,-0.08048146,0.01238753,-0.01192224,-0.003504223,0.02267208,-0.1635398,0.09444613
144,1.44,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.06335449,0.1066589,-1.163589,25.25085,13.07465,-26.16891,280.5628,292.9228,25,-0.0760969,-0.02685505,-0.06306285,0.3906085,-0.01198358,-0.08056007,0.007010086,0.01265545,-0.001316959,-0.03738723,0.08094978,-0.03816585
145,1.45,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.005599976,6.103516E-005,-0.9165497,25.25085,13.07465,-26.16891,280.5628,292.9228,25,0.003274623,-0.02239825,-0.05505686,0.3905819,-0.01206078,-0.08122183,-0.07826219,-0.00550336,-0.003105135,-0.05133376,0.02552638,-0.1669586
146,1.46,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.06495667,-0.02185059,-0.8851318,25.14471,13.53469,-26.33939,280.5724,292.9324,25,0.003354518,-0.02000407,-0.07227899,0.3906082,-0.01205832,-0.08154811,0.001109329,-0.001046607,0.00490073,0.01761793,-0.08139672,0.08005466
147,1.47,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.01382446,0.01002502,-1.066284,25.14471,13.53469,-26.33939,280.5724,292.9324,25,0.003354518,-0.02000407,-0.07227899,0.3906082,-0.01205832,-0.08154811,0.001109329,-0.001046607,0.00490073,0.01761793,-0.08139672,0.08005466
148,1.48,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.0002441406,0.1568909,-1.135803,25.14471,13.53469,-26.68045,280.5809,292.9409,25,0.03020983,-0.01565486,-0.07577626,0.3905643,-0.01207023,-0.08139575,0.001189226,0.001347553,-0.01232147,0.07698665,-0.1031565,0.1114848
149,1.49,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.0002441406,0.1568909,-1.135803,25.14471,13.53469,-26.68045,280.5809,292.9409,25,-0.05648911,-0.02640018,-0.06904352,0.3905643,-0.01207023,-0.08139575,0.001189226,0.001347553,-0.01232147,0.07698665,-0.1031565,0.1114848
150,1.5,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.0002441406,0.1568909,-1.135803,25.14471,13.53469,-26.68045,280.5809,292.9409,25,-0.05648911,-0.02640018,-0.06904352,0.3905643,-0.01207023,-0.08139575,0.001189226,0.001347553,-0.01232147,0.07698665,-0.1031565,0.1114848
151,1.51,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.0002441406,0.1568909,-1.135803,25.14471,13.53469,-26.68045,280.5809,292.9409,25,-0.05648911,-0.02640018,-0.06904352,0.3905643,-0.01207023,-0.08139575,0.001189226,0.001347553,-0.01232147,0.07698665,-0.1031565,0.1114848
152,1.52,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.005157471,0.01364136,-0.9485626,24.82626,12.86232,-26.78275,280.5782,292.9382,25,0.02763616,-0.01319836,-0.06476275,0.3901468,-0.01202278,-0.0817845,0.004811943,0.00146428,-0.006149047,-0.08106579,-0.07255334,0.1426273
153,1.53,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,0.0428772,0.1474609,-1.098389,24.18938,12.36688,-26.57812,280.571,292.931,25,0.02461906,-0.04662742,-0.06694095,0.3900895,-0.01186009,-0.08155573,0.02547089,0.008153006,-0.004805939,0.006662921,-0.06782399,0.04804346
154,1.54,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.007354736,0.1420288,-1.061539,24.18938,12.36688,-26.57812,280.571,292.931,25,0.008124239,-0.01493021,-0.06859877,0.3900895,-0.01186009,-0.08155573,0.02547089,0.008153006,-0.004805939,0.006662921,-0.06782399,0.04804346
155,1.55,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.02737427,0.05761719,-0.9433746,23.97709,11.87145,-26.30533,280.5558,292.9158,25,-0.01590333,-0.03653245,-0.07229204,0.390044,-0.01204174,-0.08122783,0.0224538,-0.02527611,-0.006984269,0.05487895,0.0663224,-0.1017581
156,1.56,40.6833,-75.28851,107.2106,20.85,272.2026,6,5,1422118167,-0.1261444,-0.04550171,-0.9597931,23.97709,11.87145,-26.30533,280.5558,292.9158,25,0.01766049,0.0001017328,-0.07356929,0.389836,-0.01221914,-0.08130902,-0.01806859,-0.01518122,-0.01233562,-0.0151958,-0.02360227,0.0532472
